S499,5

S500,6

S501,5

S502,3

S503,4

S504,6

S505,5

S506,3

S507,5

S508,1

S509,7

S510,3

S511,4

S512,5

S513,5

S514,6

S515,1

S516,5

S517,6

S518,6

S519,5

S520,5

S521,5

S522,3

S523,6

S524,6

S525,6

S526,5

S527,5

S528,5

S529,5

S530,5

S531,6

S532,2

S533,6

S534,6

S535,6

S536,7

S537,6

S538,6

S539,3

S540,4

S541,3

S542,1

S543,7

S544,6

S545,4

S546,5

S547,4

S548,5

S549,6

S550,5

S551,3

S552,6

S553,5

S554,5

S555,5

S556,6

S557,3

S558,5

S559,5

S560,6

S561,4

S562,5

S563,6

S564,7

S565,5

S566,5

S567,5

S568,1

S569,3

S570,7

S571,5

S572,4

S573,6

S574,6

S575,7

S576,4

S577,2

S578,6

S579,6

S580,5

S581,6

S582,7

S583,6

S584,6

S585,5

S586,6

S587,5

S588,6

S589,6

S590,5

S591,5

S592,5

S593,4

S594,4

S595,6

S596,3

S597,5

S598,2

S599,5

S600,6

S601,3

S602,5

S603,2

S604,6

S605,6

S606,6

S607,6

S608,6

S609,6

S610,5

S611,5

S612,4

S613,4

S614,5

S615,3

S616,6

S617,6

S618,6

S619,7

S620,3

S621,5

S622,6

S623,4

S624,6

S625,5

S626,5

S627,5

S628,1

S629,2

S630,2

S631,2

S632,3

S633,3

S634,4

S635,4

S636,4

S637,2

S638,4

S639,4

S640,6

S641,5

S642,3

S643,6

S644,1

S645,6

S646,7

S647,6

S648,7

S649,3

S650,4

S651,4

S652,6

S653,6

S654,6

S655,6

S656,6

S657,6

S658,4

S659,6

S660,2

S661,5

S662,6

S663,6

S664,2

S665,5

S666,5

S667,7

S668,4

S669,6

S670,2

S671,4

S672,4

S673,4

S674,5

S675,5

S676,5

S677,5

S678,5

S679,6

S680,5

S681,5

S682,4

S683,6

S684,6

S685,4

S686,5

S687,3

S688,6

S689,6

S690,2

S691,6

S692,6

S693,7

S694,7

S695,5

S696,6

S697,5

S698,3

S699,5

S700,3

S701,6

S702,2

S703,6

S704,6

S705,4

S706,6

S707,6

S708,0

S709,6

S710,6

S711,6

S712,5

S713,5

S714,3

S715,6

S716,5

S717,5

S718,4

S719,5

S720,1

S721,6

S722,3

S723,7

S724,6

S725,6

S726,6

S727,6

S728,7

S729,6

S730,6

S731,2

S732,6

S733,6

S734,2

S735,6

S736,5

S737,5

S738,5

S739,5

S740,6

S741,5

S742,2

S743,6

S744,5

S745,6

S746,1

S747,5

S748,6

S749,6

S750,4

S751,4

S752,6

S753,6

S754,4

S755,6

S756,4

S757,6

S758,4

S759,6

S760,1

S761,5

S762,6

S763,5

S764,4

S765,5

S766,5

S767,7

S768,0

S769,6

S770,7

S771,4

S772,6

S773,4

S774,5

S775,4

S776,5

S777,6

S778,5

S779,5

S780,6

S781,5

S782,4

S783,4

S784,6

S785,6

S786,5

S787,4

S788,3

S789,5

S790,6

S791,4

S792,6

S793,4

S794,6

S795,1

S796,3

S797,5

S798,6

S799,4

S800,6

S801,6

S802,6

S803,5

S804,6

S805,4

S806,6

S807,5

S808,4

S809,3

S810,5

S811,5

S812,5

S813,6

S814,7

S815,5

S816,5

S817,6

S818,6

S819,6

S820,6

S821,6

S822,3

S823,6

S824,7

S825,5

S826,6

S827,6

S828,6

S829,6

S830,2

S831,6

S832,5

S833,2

S834,5

S835,5

S836,4

S837,6

S838,1

S839,4

S840,3

S841,2

S842,7

S843,3

S844,4

S845,6

S846,6

S847,4

S848,7

S849,4

S850,4

S851,6

S852,2

S853,4

S854,5

S855,6

S856,6

S857,6

S858,6

S859,3

S860,6

S861,3

S862,6

S863,3

S864,6

S865,5

S866,2

S867,6

S868,3

S869,5

S870,6

S871,6

S872,6

S873,5

S874,7

S875,5

S876,5

S877,5

S878,6

S879,6

S880,5

S881,6

S882,6

S883,6

S884,6

S885,5

S886,6

S887,3

S888,5

S889,5

S890,6

S891,5

S892,6

S893,5

S894,7

S895,6

S896,6

S897,5

S898,5

S899,6

S900,6

S901,5

S902,5

S903,5

S904,6

S905,3

S906,2

S907,6

S908,7

S909,5

S910,5

S911,4

S912,5

S913,7

S914,7

S915,6

S916,5

S917,5

S918,6

S919,6

S920,6

S921,5

S922,6

S923,7

S924,3

S925,6

S926,5

S927,4

S928,5

S929,6

S930,2

S931,3

S932,3

S933,2

S934,6

S935,6

S936,5

S937,3

S938,5

S939,6

S940,6

S941,6

S942,4

S943,5

S944,5

S945,5

S946,4

S947,5

S948,5

S949,5

S950,5

S951,5

S952,5

S953,4

S954,6

S955,3

S956,6

S957,6

S958,2

S959,6

S960,7

S961,6

S962,6

S963,3

S964,5

S965,5

S966,6

S967,6

S968,6

S969,5

S970,5

S971,4

S972,5

S973,4

S974,5

S975,5

S976,6

S977,2

S978,5

S979,6

S980,6

S981,6

S982,4

S983,4

S984,6

S985,4

S986,5

S987,6

S988,4

S989,7

S990,4

S991,4

S992,5

S993,4

S994,6

S995,5

S996,6

S997,6

S998,5

S999,5

S1000,5
